Ensembl Gene ID	Ensembl Transcript ID	Chromosome Name	Exon Chr Start (bp)	Exon Chr End (bp)	Associated Gene Name	Exon Rank in Transcript	Gene Biotype
ENSG00000127616	ENST00000429416	19	11168931	11169039	SMARCA4	32	protein_coding
ENSG00000127616	ENST00000429416	19	11169464	11169565	SMARCA4	33	protein_coding
ENSG00000127616	ENST00000429416	19	11170429	11170561	SMARCA4	34	protein_coding
ENSG00000127616	ENST00000429416	19	11170721	11170863	SMARCA4	35	protein_coding
ENSG00000127616	ENST00000429416	19	11172460	11172958	SMARCA4	36	protein_coding
ENSG00000127616	ENST00000541122	19	11071757	11071850	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000541122	19	11088329	11088491	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000541122	19	11094800	11095049	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000541122	19	11095949	11096081	SMARCA4	4	protein_coding
ENSG00000127616	ENST00000541122	19	11096865	11097269	SMARCA4	5	protein_coding
ENSG00000127616	ENST00000541122	19	11097581	11097679	SMARCA4	6	protein_coding
ENSG00000127616	ENST00000541122	19	11098342	11098600	SMARCA4	7	protein_coding
ENSG00000127616	ENST00000541122	19	11099993	11100119	SMARCA4	8	protein_coding
ENSG00000127616	ENST00000541122	19	11101826	11101999	SMARCA4	9	protein_coding
ENSG00000127616	ENST00000541122	19	11105504	11105677	SMARCA4	10	protein_coding
ENSG00000127616	ENST00000541122	19	11106889	11107056	SMARCA4	11	protein_coding
ENSG00000127616	ENST00000541122	19	11107170	11107220	SMARCA4	12	protein_coding
ENSG00000127616	ENST00000541122	19	11113705	11113835	SMARCA4	13	protein_coding
ENSG00000127616	ENST00000541122	19	11114016	11114073	SMARCA4	14	protein_coding
ENSG00000127616	ENST00000541122	19	11118578	11118699	SMARCA4	15	protein_coding
ENSG00000127616	ENST00000541122	19	11121057	11121207	SMARCA4	16	protein_coding
ENSG00000127616	ENST00000541122	19	11123625	11123788	SMARCA4	17	protein_coding
ENSG00000127616	ENST00000541122	19	11129633	11129699	SMARCA4	18	protein_coding
ENSG00000127616	ENST00000541122	19	11130267	11130377	SMARCA4	19	protein_coding
ENSG00000127616	ENST00000541122	19	11132401	11132643	SMARCA4	20	protein_coding
ENSG00000127616	ENST00000541122	19	11134194	11134307	SMARCA4	21	protein_coding
ENSG00000127616	ENST00000541122	19	11135007	11135114	SMARCA4	22	protein_coding
ENSG00000127616	ENST00000541122	19	11136098	11136184	SMARCA4	23	protein_coding
ENSG00000127616	ENST00000541122	19	11136976	11137022	SMARCA4	24	protein_coding
ENSG00000127616	ENST00000541122	19	11138460	11138626	SMARCA4	25	protein_coding
ENSG00000127616	ENST00000541122	19	11141406	11141569	SMARCA4	26	protein_coding
ENSG00000127616	ENST00000541122	19	11143966	11144193	SMARCA4	27	protein_coding
ENSG00000127616	ENST00000541122	19	11144799	11144876	SMARCA4	28	protein_coding
ENSG00000127616	ENST00000541122	19	11145590	11145808	SMARCA4	29	protein_coding
ENSG00000127616	ENST00000541122	19	11151974	11152236	SMARCA4	30	protein_coding
ENSG00000127616	ENST00000541122	19	11168931	11169039	SMARCA4	31	protein_coding
ENSG00000127616	ENST00000541122	19	11169464	11169565	SMARCA4	32	protein_coding
ENSG00000127616	ENST00000541122	19	11170429	11170561	SMARCA4	33	protein_coding
ENSG00000127616	ENST00000541122	19	11170721	11170863	SMARCA4	34	protein_coding
ENSG00000127616	ENST00000541122	19	11172460	11172492	SMARCA4	35	protein_coding
ENSG00000127616	ENST00000589677	19	11071781	11071850	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000589677	19	11094156	11094387	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000589677	19	11094800	11095049	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000589677	19	11095949	11096081	SMARCA4	4	protein_coding
ENSG00000127616	ENST00000589677	19	11096865	11097269	SMARCA4	5	protein_coding
ENSG00000127616	ENST00000589677	19	11097581	11097679	SMARCA4	6	protein_coding
ENSG00000127616	ENST00000589677	19	11098342	11098600	SMARCA4	7	protein_coding
ENSG00000127616	ENST00000589677	19	11099993	11100119	SMARCA4	8	protein_coding
ENSG00000127616	ENST00000589677	19	11101826	11101999	SMARCA4	9	protein_coding
ENSG00000127616	ENST00000589677	19	11105504	11105677	SMARCA4	10	protein_coding
ENSG00000127616	ENST00000589677	19	11106889	11107056	SMARCA4	11	protein_coding
ENSG00000127616	ENST00000589677	19	11107170	11107220	SMARCA4	12	protein_coding
ENSG00000127616	ENST00000589677	19	11113705	11113835	SMARCA4	13	protein_coding
ENSG00000127616	ENST00000589677	19	11114016	11114073	SMARCA4	14	protein_coding
ENSG00000127616	ENST00000589677	19	11118578	11118699	SMARCA4	15	protein_coding
ENSG00000127616	ENST00000589677	19	11121057	11121207	SMARCA4	16	protein_coding
ENSG00000127616	ENST00000589677	19	11123625	11123788	SMARCA4	17	protein_coding
ENSG00000127616	ENST00000589677	19	11129633	11129699	SMARCA4	18	protein_coding
ENSG00000127616	ENST00000589677	19	11130267	11130377	SMARCA4	19	protein_coding
ENSG00000127616	ENST00000589677	19	11132401	11132643	SMARCA4	20	protein_coding
ENSG00000127616	ENST00000589677	19	11134194	11134307	SMARCA4	21	protein_coding
ENSG00000127616	ENST00000589677	19	11135007	11135114	SMARCA4	22	protein_coding
ENSG00000127616	ENST00000589677	19	11136098	11136184	SMARCA4	23	protein_coding
ENSG00000127616	ENST00000589677	19	11136976	11137022	SMARCA4	24	protein_coding
ENSG00000127616	ENST00000589677	19	11138460	11138626	SMARCA4	25	protein_coding
ENSG00000127616	ENST00000589677	19	11141406	11141569	SMARCA4	26	protein_coding
ENSG00000127616	ENST00000589677	19	11143966	11144193	SMARCA4	27	protein_coding
ENSG00000127616	ENST00000589677	19	11144799	11144876	SMARCA4	28	protein_coding
ENSG00000127616	ENST00000589677	19	11145590	11145808	SMARCA4	29	protein_coding
ENSG00000127616	ENST00000589677	19	11151974	11152236	SMARCA4	30	protein_coding
ENSG00000127616	ENST00000589677	19	11168934	11169039	SMARCA4	31	protein_coding
ENSG00000127616	ENST00000589677	19	11169464	11169565	SMARCA4	32	protein_coding
ENSG00000127616	ENST00000589677	19	11170429	11170561	SMARCA4	33	protein_coding
ENSG00000127616	ENST00000589677	19	11170721	11170863	SMARCA4	34	protein_coding
ENSG00000127616	ENST00000589677	19	11172460	11172492	SMARCA4	35	protein_coding
ENSG00000127616	ENST00000444061	19	11071786	11071850	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000444061	19	11075983	11075985	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000444061	19	11094800	11095049	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000444061	19	11095949	11096081	SMARCA4	4	protein_coding
ENSG00000127616	ENST00000444061	19	11096865	11097269	SMARCA4	5	protein_coding
ENSG00000127616	ENST00000444061	19	11097581	11097679	SMARCA4	6	protein_coding
ENSG00000127616	ENST00000444061	19	11098342	11098600	SMARCA4	7	protein_coding
ENSG00000127616	ENST00000444061	19	11099993	11100119	SMARCA4	8	protein_coding
ENSG00000127616	ENST00000444061	19	11101826	11101999	SMARCA4	9	protein_coding
ENSG00000127616	ENST00000444061	19	11105504	11105677	SMARCA4	10	protein_coding
ENSG00000127616	ENST00000444061	19	11106889	11107056	SMARCA4	11	protein_coding
ENSG00000127616	ENST00000444061	19	11107170	11107220	SMARCA4	12	protein_coding
ENSG00000127616	ENST00000444061	19	11113705	11113835	SMARCA4	13	protein_coding
ENSG00000127616	ENST00000444061	19	11114016	11114073	SMARCA4	14	protein_coding
ENSG00000127616	ENST00000444061	19	11118578	11118699	SMARCA4	15	protein_coding
ENSG00000127616	ENST00000444061	19	11121057	11121207	SMARCA4	16	protein_coding
ENSG00000127616	ENST00000444061	19	11123625	11123788	SMARCA4	17	protein_coding
ENSG00000127616	ENST00000444061	19	11129633	11129699	SMARCA4	18	protein_coding
ENSG00000127616	ENST00000444061	19	11130267	11130377	SMARCA4	19	protein_coding
ENSG00000127616	ENST00000444061	19	11132401	11132643	SMARCA4	20	protein_coding
ENSG00000127616	ENST00000444061	19	11134194	11134307	SMARCA4	21	protein_coding
ENSG00000127616	ENST00000444061	19	11135007	11135114	SMARCA4	22	protein_coding
ENSG00000127616	ENST00000444061	19	11136098	11136184	SMARCA4	23	protein_coding
ENSG00000127616	ENST00000444061	19	11136976	11137022	SMARCA4	24	protein_coding
ENSG00000127616	ENST00000444061	19	11138460	11138626	SMARCA4	25	protein_coding
ENSG00000127616	ENST00000444061	19	11141406	11141569	SMARCA4	26	protein_coding
ENSG00000127616	ENST00000444061	19	11143966	11144193	SMARCA4	27	protein_coding
ENSG00000127616	ENST00000444061	19	11144799	11144876	SMARCA4	28	protein_coding
ENSG00000127616	ENST00000444061	19	11145590	11145808	SMARCA4	29	protein_coding
ENSG00000127616	ENST00000444061	19	11151983	11152236	SMARCA4	30	protein_coding
ENSG00000127616	ENST00000444061	19	11168934	11169039	SMARCA4	31	protein_coding
ENSG00000127616	ENST00000444061	19	11169464	11169565	SMARCA4	32	protein_coding
ENSG00000127616	ENST00000444061	19	11170429	11170561	SMARCA4	33	protein_coding
ENSG00000127616	ENST00000444061	19	11170721	11170863	SMARCA4	34	protein_coding
ENSG00000127616	ENST00000444061	19	11172460	11172492	SMARCA4	35	protein_coding
ENSG00000127616	ENST00000590574	19	11071997	11072405	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000590574	19	11094800	11095049	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000590574	19	11095949	11096081	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000590574	19	11096865	11097269	SMARCA4	4	protein_coding
ENSG00000127616	ENST00000590574	19	11097581	11097679	SMARCA4	5	protein_coding
ENSG00000127616	ENST00000590574	19	11098342	11098600	SMARCA4	6	protein_coding
ENSG00000127616	ENST00000590574	19	11099993	11100119	SMARCA4	7	protein_coding
ENSG00000127616	ENST00000590574	19	11101826	11101999	SMARCA4	8	protein_coding
ENSG00000127616	ENST00000590574	19	11105504	11105677	SMARCA4	9	protein_coding
ENSG00000127616	ENST00000590574	19	11106889	11107056	SMARCA4	10	protein_coding
ENSG00000127616	ENST00000590574	19	11107170	11107220	SMARCA4	11	protein_coding
ENSG00000127616	ENST00000590574	19	11113705	11113835	SMARCA4	12	protein_coding
ENSG00000127616	ENST00000590574	19	11114016	11114073	SMARCA4	13	protein_coding
ENSG00000127616	ENST00000590574	19	11118578	11118699	SMARCA4	14	protein_coding
ENSG00000127616	ENST00000590574	19	11121057	11121207	SMARCA4	15	protein_coding
ENSG00000127616	ENST00000590574	19	11123625	11123788	SMARCA4	16	protein_coding
ENSG00000127616	ENST00000590574	19	11129633	11129699	SMARCA4	17	protein_coding
ENSG00000127616	ENST00000590574	19	11130267	11130377	SMARCA4	18	protein_coding
ENSG00000127616	ENST00000590574	19	11132401	11132643	SMARCA4	19	protein_coding
ENSG00000127616	ENST00000590574	19	11134194	11134307	SMARCA4	20	protein_coding
ENSG00000127616	ENST00000590574	19	11135007	11135114	SMARCA4	21	protein_coding
ENSG00000127616	ENST00000590574	19	11136098	11136184	SMARCA4	22	protein_coding
ENSG00000127616	ENST00000590574	19	11136976	11137022	SMARCA4	23	protein_coding
ENSG00000127616	ENST00000590574	19	11138460	11138626	SMARCA4	24	protein_coding
ENSG00000127616	ENST00000590574	19	11141406	11141569	SMARCA4	25	protein_coding
ENSG00000127616	ENST00000590574	19	11143966	11144193	SMARCA4	26	protein_coding
ENSG00000127616	ENST00000590574	19	11144799	11144876	SMARCA4	27	protein_coding
ENSG00000127616	ENST00000590574	19	11145590	11145808	SMARCA4	28	protein_coding
ENSG00000127616	ENST00000590574	19	11151983	11152236	SMARCA4	29	protein_coding
ENSG00000127616	ENST00000590574	19	11168931	11169039	SMARCA4	30	protein_coding
ENSG00000127616	ENST00000590574	19	11169464	11169565	SMARCA4	31	protein_coding
ENSG00000127616	ENST00000590574	19	11170429	11170561	SMARCA4	32	protein_coding
ENSG00000127616	ENST00000590574	19	11170721	11170863	SMARCA4	33	protein_coding
ENSG00000127616	ENST00000590574	19	11172460	11172492	SMARCA4	34	protein_coding
ENSG00000127616	ENST00000591545	19	11094954	11095049	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000591545	19	11095949	11096081	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000591545	19	11096865	11097269	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000591545	19	11097581	11097679	SMARCA4	4	protein_coding
ENSG00000127616	ENST00000591545	19	11098342	11098600	SMARCA4	5	protein_coding
ENSG00000127616	ENST00000591545	19	11099993	11100119	SMARCA4	6	protein_coding
ENSG00000127616	ENST00000591545	19	11101826	11101999	SMARCA4	7	protein_coding
ENSG00000127616	ENST00000591545	19	11105504	11105677	SMARCA4	8	protein_coding
ENSG00000127616	ENST00000591545	19	11106889	11107056	SMARCA4	9	protein_coding
ENSG00000127616	ENST00000591545	19	11107170	11107220	SMARCA4	10	protein_coding
ENSG00000127616	ENST00000591545	19	11113705	11113835	SMARCA4	11	protein_coding
ENSG00000127616	ENST00000591545	19	11114016	11114073	SMARCA4	12	protein_coding
ENSG00000127616	ENST00000591545	19	11118578	11118699	SMARCA4	13	protein_coding
ENSG00000127616	ENST00000591545	19	11121057	11121207	SMARCA4	14	protein_coding
ENSG00000127616	ENST00000591545	19	11123625	11123788	SMARCA4	15	protein_coding
ENSG00000127616	ENST00000591545	19	11129633	11129699	SMARCA4	16	protein_coding
ENSG00000127616	ENST00000591545	19	11130267	11130377	SMARCA4	17	protein_coding
ENSG00000127616	ENST00000591545	19	11132401	11132643	SMARCA4	18	protein_coding
ENSG00000127616	ENST00000591545	19	11134194	11134307	SMARCA4	19	protein_coding
ENSG00000127616	ENST00000591545	19	11135007	11135114	SMARCA4	20	protein_coding
ENSG00000127616	ENST00000591545	19	11136098	11136184	SMARCA4	21	protein_coding
ENSG00000127616	ENST00000591545	19	11136976	11137022	SMARCA4	22	protein_coding
ENSG00000127616	ENST00000591545	19	11138460	11138626	SMARCA4	23	protein_coding
ENSG00000127616	ENST00000591545	19	11141406	11143342	SMARCA4	24	protein_coding
ENSG00000127616	ENST00000592604	19	11123438	11123788	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000592604	19	11129633	11129699	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000592604	19	11130267	11130377	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000592604	19	11132401	11132643	SMARCA4	4	protein_coding
ENSG00000127616	ENST00000592604	19	11134194	11134307	SMARCA4	5	protein_coding
ENSG00000127616	ENST00000592604	19	11135007	11135114	SMARCA4	6	protein_coding
ENSG00000127616	ENST00000592604	19	11136098	11136184	SMARCA4	7	protein_coding
ENSG00000127616	ENST00000592604	19	11136976	11137022	SMARCA4	8	protein_coding
ENSG00000127616	ENST00000592604	19	11138460	11138626	SMARCA4	9	protein_coding
ENSG00000127616	ENST00000592604	19	11141406	11141569	SMARCA4	10	protein_coding
ENSG00000127616	ENST00000592604	19	11143966	11144193	SMARCA4	11	protein_coding
ENSG00000127616	ENST00000592604	19	11144799	11144876	SMARCA4	12	protein_coding
ENSG00000127616	ENST00000592604	19	11145590	11145808	SMARCA4	13	protein_coding
ENSG00000127616	ENST00000592604	19	11151974	11152236	SMARCA4	14	protein_coding
ENSG00000127616	ENST00000592604	19	11168931	11169039	SMARCA4	15	protein_coding
ENSG00000127616	ENST00000592604	19	11169464	11169565	SMARCA4	16	protein_coding
ENSG00000127616	ENST00000592604	19	11170429	11170561	SMARCA4	17	protein_coding
ENSG00000127616	ENST00000592604	19	11170721	11170863	SMARCA4	18	protein_coding
ENSG00000127616	ENST00000592604	19	11172460	11172665	SMARCA4	19	protein_coding
ENSG00000127616	ENST00000586122	19	11128988	11129007	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000586122	19	11129633	11129699	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000586122	19	11130267	11130377	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000586122	19	11132401	11132643	SMARCA4	4	protein_coding
ENSG00000127616	ENST00000586122	19	11134194	11134264	SMARCA4	5	protein_coding
ENSG00000127616	ENST00000587988	19	11129546	11129699	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000587988	19	11130267	11130377	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000587988	19	11132401	11132643	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000587988	19	11134194	11134237	SMARCA4	4	protein_coding
ENSG00000127616	ENST00000591595	19	11129690	11130377	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000591595	19	11132401	11132643	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000591595	19	11134194	11134307	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000591595	19	11135007	11135114	SMARCA4	4	protein_coding
ENSG00000127616	ENST00000591595	19	11136098	11136184	SMARCA4	5	protein_coding
ENSG00000127616	ENST00000591595	19	11136976	11137022	SMARCA4	6	protein_coding
ENSG00000127616	ENST00000591595	19	11138460	11138626	SMARCA4	7	protein_coding
ENSG00000127616	ENST00000591595	19	11141406	11141569	SMARCA4	8	protein_coding
ENSG00000127616	ENST00000591595	19	11143966	11144193	SMARCA4	9	protein_coding
ENSG00000127616	ENST00000591595	19	11144799	11144876	SMARCA4	10	protein_coding
ENSG00000127616	ENST00000591595	19	11145590	11145808	SMARCA4	11	protein_coding
ENSG00000127616	ENST00000591595	19	11151983	11152236	SMARCA4	12	protein_coding
ENSG00000127616	ENST00000591595	19	11168931	11169039	SMARCA4	13	protein_coding
ENSG00000127616	ENST00000591595	19	11169464	11169565	SMARCA4	14	protein_coding
ENSG00000127616	ENST00000591595	19	11170429	11170561	SMARCA4	15	protein_coding
ENSG00000127616	ENST00000591595	19	11170721	11170863	SMARCA4	16	protein_coding
ENSG00000127616	ENST00000591595	19	11172460	11172952	SMARCA4	17	protein_coding
ENSG00000127616	ENST00000585799	19	11131257	11132643	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000585799	19	11134194	11134307	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000585799	19	11135007	11135114	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000585799	19	11136098	11136184	SMARCA4	4	protein_coding
ENSG00000127616	ENST00000585799	19	11136976	11137022	SMARCA4	5	protein_coding
ENSG00000127616	ENST00000585799	19	11138460	11138626	SMARCA4	6	protein_coding
ENSG00000127616	ENST00000585799	19	11141406	11141569	SMARCA4	7	protein_coding
ENSG00000127616	ENST00000585799	19	11143966	11144193	SMARCA4	8	protein_coding
ENSG00000127616	ENST00000585799	19	11144799	11144876	SMARCA4	9	protein_coding
ENSG00000127616	ENST00000585799	19	11145590	11145808	SMARCA4	10	protein_coding
ENSG00000127616	ENST00000585799	19	11151974	11152236	SMARCA4	11	protein_coding
ENSG00000127616	ENST00000585799	19	11168931	11169039	SMARCA4	12	protein_coding
ENSG00000127616	ENST00000585799	19	11169464	11169565	SMARCA4	13	protein_coding
ENSG00000127616	ENST00000585799	19	11170429	11170561	SMARCA4	14	protein_coding
ENSG00000127616	ENST00000585799	19	11170721	11170863	SMARCA4	15	protein_coding
ENSG00000127616	ENST00000585799	19	11172460	11172952	SMARCA4	16	protein_coding
ENSG00000127616	ENST00000592158	19	11141489	11141569	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000592158	19	11143966	11144013	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000592158	19	11145698	11145808	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000592158	19	11151974	11152142	SMARCA4	4	protein_coding
ENSG00000127616	ENST00000586892	19	11143758	11144193	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000586892	19	11144443	11144541	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000586892	19	11144799	11144822	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000538456	19	11144112	11144193	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000538456	19	11144799	11144876	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000538456	19	11145590	11145808	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000538456	19	11150134	11150229	SMARCA4	4	protein_coding
ENSG00000127616	ENST00000538456	19	11151974	11152236	SMARCA4	5	protein_coding
ENSG00000127616	ENST00000586985	19	11169511	11169565	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000586985	19	11170429	11170561	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000586985	19	11170721	11170863	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000586985	19	11175869	11176071	SMARCA4	4	protein_coding
ENSG00000127616	ENST00000586921	19	11171137	11171178	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000586921	19	11172419	11172945	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000358026	19	11071598	11071850	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000358026	19	11094797	11095049	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000358026	19	11095949	11096081	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000358026	19	11096865	11097269	SMARCA4	4	protein_coding
ENSG00000127616	ENST00000358026	19	11097581	11097679	SMARCA4	5	protein_coding
ENSG00000127616	ENST00000358026	19	11098342	11098600	SMARCA4	6	protein_coding
ENSG00000127616	ENST00000358026	19	11099993	11100119	SMARCA4	7	protein_coding
ENSG00000127616	ENST00000358026	19	11101826	11101999	SMARCA4	8	protein_coding
ENSG00000127616	ENST00000358026	19	11105504	11105677	SMARCA4	9	protein_coding
ENSG00000127616	ENST00000358026	19	11106889	11107056	SMARCA4	10	protein_coding
ENSG00000127616	ENST00000358026	19	11107170	11107220	SMARCA4	11	protein_coding
ENSG00000127616	ENST00000358026	19	11113705	11113835	SMARCA4	12	protein_coding
ENSG00000127616	ENST00000358026	19	11114016	11114073	SMARCA4	13	protein_coding
ENSG00000127616	ENST00000358026	19	11118578	11118699	SMARCA4	14	protein_coding
ENSG00000127616	ENST00000358026	19	11121057	11121207	SMARCA4	15	protein_coding
ENSG00000127616	ENST00000358026	19	11123625	11123788	SMARCA4	16	protein_coding
ENSG00000127616	ENST00000358026	19	11129633	11129699	SMARCA4	17	protein_coding
ENSG00000127616	ENST00000358026	19	11130267	11130377	SMARCA4	18	protein_coding
ENSG00000127616	ENST00000358026	19	11132401	11132643	SMARCA4	19	protein_coding
ENSG00000127616	ENST00000358026	19	11134194	11134307	SMARCA4	20	protein_coding
ENSG00000127616	ENST00000358026	19	11135007	11135114	SMARCA4	21	protein_coding
ENSG00000127616	ENST00000358026	19	11136098	11136184	SMARCA4	22	protein_coding
ENSG00000127616	ENST00000358026	19	11136976	11137022	SMARCA4	23	protein_coding
ENSG00000127616	ENST00000358026	19	11138460	11138626	SMARCA4	24	protein_coding
ENSG00000127616	ENST00000358026	19	11141406	11141569	SMARCA4	25	protein_coding
ENSG00000127616	ENST00000358026	19	11143966	11144193	SMARCA4	26	protein_coding
ENSG00000127616	ENST00000358026	19	11144443	11144541	SMARCA4	27	protein_coding
ENSG00000127616	ENST00000358026	19	11144799	11144876	SMARCA4	28	protein_coding
ENSG00000127616	ENST00000358026	19	11145590	11145808	SMARCA4	29	protein_coding
ENSG00000127616	ENST00000358026	19	11150134	11150229	SMARCA4	30	protein_coding
ENSG00000127616	ENST00000358026	19	11151983	11152236	SMARCA4	31	protein_coding
ENSG00000127616	ENST00000358026	19	11168931	11169039	SMARCA4	32	protein_coding
ENSG00000127616	ENST00000358026	19	11169464	11169565	SMARCA4	33	protein_coding
ENSG00000127616	ENST00000358026	19	11170429	11170561	SMARCA4	34	protein_coding
ENSG00000127616	ENST00000358026	19	11170721	11170863	SMARCA4	35	protein_coding
ENSG00000127616	ENST00000358026	19	11172460	11172958	SMARCA4	36	protein_coding
ENSG00000127616	ENST00000413806	19	11094828	11095049	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000413806	19	11095949	11096081	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000413806	19	11096865	11097269	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000413806	19	11097581	11097679	SMARCA4	4	protein_coding
ENSG00000127616	ENST00000413806	19	11098342	11098600	SMARCA4	5	protein_coding
ENSG00000127616	ENST00000413806	19	11099993	11100119	SMARCA4	6	protein_coding
ENSG00000127616	ENST00000413806	19	11101826	11101999	SMARCA4	7	protein_coding
ENSG00000127616	ENST00000413806	19	11105504	11105677	SMARCA4	8	protein_coding
ENSG00000127616	ENST00000413806	19	11106889	11107056	SMARCA4	9	protein_coding
ENSG00000127616	ENST00000413806	19	11107170	11107220	SMARCA4	10	protein_coding
ENSG00000127616	ENST00000413806	19	11113705	11113835	SMARCA4	11	protein_coding
ENSG00000127616	ENST00000413806	19	11114016	11114073	SMARCA4	12	protein_coding
ENSG00000127616	ENST00000413806	19	11118578	11118699	SMARCA4	13	protein_coding
ENSG00000127616	ENST00000413806	19	11121057	11121207	SMARCA4	14	protein_coding
ENSG00000127616	ENST00000413806	19	11123625	11123788	SMARCA4	15	protein_coding
ENSG00000127616	ENST00000413806	19	11129633	11129699	SMARCA4	16	protein_coding
ENSG00000127616	ENST00000413806	19	11130267	11130377	SMARCA4	17	protein_coding
ENSG00000127616	ENST00000413806	19	11132401	11132643	SMARCA4	18	protein_coding
ENSG00000127616	ENST00000413806	19	11134194	11134307	SMARCA4	19	protein_coding
ENSG00000127616	ENST00000413806	19	11135007	11135114	SMARCA4	20	protein_coding
ENSG00000127616	ENST00000413806	19	11136098	11136184	SMARCA4	21	protein_coding
ENSG00000127616	ENST00000413806	19	11136976	11137022	SMARCA4	22	protein_coding
ENSG00000127616	ENST00000413806	19	11138460	11138626	SMARCA4	23	protein_coding
ENSG00000127616	ENST00000413806	19	11141406	11141569	SMARCA4	24	protein_coding
ENSG00000127616	ENST00000413806	19	11143966	11144193	SMARCA4	25	protein_coding
ENSG00000127616	ENST00000413806	19	11144799	11144876	SMARCA4	26	protein_coding
ENSG00000127616	ENST00000413806	19	11145590	11145808	SMARCA4	27	protein_coding
ENSG00000127616	ENST00000413806	19	11151974	11152236	SMARCA4	28	protein_coding
ENSG00000127616	ENST00000413806	19	11168931	11169039	SMARCA4	29	protein_coding
ENSG00000127616	ENST00000413806	19	11169464	11169565	SMARCA4	30	protein_coding
ENSG00000127616	ENST00000413806	19	11170429	11170561	SMARCA4	31	protein_coding
ENSG00000127616	ENST00000413806	19	11170721	11170863	SMARCA4	32	protein_coding
ENSG00000127616	ENST00000413806	19	11172460	11172958	SMARCA4	33	protein_coding
ENSG00000127616	ENST00000450717	19	11094828	11095049	SMARCA4	1	protein_coding
ENSG00000127616	ENST00000450717	19	11095949	11096081	SMARCA4	2	protein_coding
ENSG00000127616	ENST00000450717	19	11096865	11097269	SMARCA4	3	protein_coding
ENSG00000127616	ENST00000450717	19	11097581	11097679	SMARCA4	4	protein_coding
ENSG00000127616	ENST00000450717	19	11098342	11098600	SMARCA4	5	protein_coding
ENSG00000127616	ENST00000450717	19	11099993	11100119	SMARCA4	6	protein_coding
ENSG00000127616	ENST00000450717	19	11101826	11101999	SMARCA4	7	protein_coding
ENSG00000127616	ENST00000450717	19	11105504	11105677	SMARCA4	8	protein_coding
ENSG00000127616	ENST00000450717	19	11106889	11107056	SMARCA4	9	protein_coding
ENSG00000127616	ENST00000450717	19	11107170	11107220	SMARCA4	10	protein_coding
ENSG00000127616	ENST00000450717	19	11113705	11113835	SMARCA4	11	protein_coding
ENSG00000127616	ENST00000450717	19	11114016	11114073	SMARCA4	12	protein_coding
ENSG00000127616	ENST00000450717	19	11118578	11118699	SMARCA4	13	protein_coding
ENSG00000127616	ENST00000450717	19	11121057	11121207	SMARCA4	14	protein_coding
ENSG00000127616	ENST00000450717	19	11123625	11123788	SMARCA4	15	protein_coding
